System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
11:37:08:458, 58052322388549,  451.939,    3.000,  800,   2.465, 968.913, 269.143,   0.522, 198.046,  55.013, 42,  0,   0.000,   0.432,   0.120,  25.000,  350,   0.000
11:37:08:567, 58052592905761,  452.048,    2.000,  800,   2.331, 969.166, 269.213,   0.487, 198.099,  55.027, 43,  0,   0.000,   0.432,   0.120,  25.000,  350,   0.000
11:37:08:675, 58052863733649,  452.156,    4.000,  800,   2.450, 969.432, 269.287,   0.582, 198.162,  55.045, 43,  0,   0.000,   0.432,   0.120,  25.000,  350,   0.000
11:37:08:784, 58053135020906,  452.265,    3.000,  800,   2.433, 969.697, 269.360,   0.540, 198.221,  55.061, 43,  0,   0.000,   0.432,   0.120,  25.000,  350,   0.000
11:37:08:892, 58053405603199,  452.374,    7.000,  800,   2.559, 969.974, 269.437,   0.676, 198.294,  55.082, 41,  0,   0.002,   0.432,   0.120,  25.000,  350,   0.000
11:37:09:001, 58053676798099,  452.482,    4.000,  800,   2.561, 970.253, 269.515,   0.600, 198.359,  55.100, 42,  0,   0.002,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:110, 58053947507936,  452.591,    3.000,  800,   2.404, 970.514, 269.587,   0.536, 198.418,  55.116, 42,  0,   0.000,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:218, 58054218616574,  452.700,    2.000,  800,   2.381, 970.773, 269.659,   0.514, 198.473,  55.131, 42,  0,   0.000,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:327, 58054489713311,  452.808,    2.000,  800,   2.417, 971.035, 269.732,   0.524, 198.530,  55.147, 41,  0,   0.000,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:436, 58054760625224,  452.917,    4.000,  800,   2.534, 971.311, 269.809,   0.601, 198.596,  55.165, 43,  0,   0.004,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:544, 58055031842486,  453.026,    2.000,  800,   2.444, 971.576, 269.882,   0.540, 198.654,  55.182, 42,  0,   0.000,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:653, 58055302656999,  453.134,    2.000,  800,   2.432, 971.840, 269.956,   0.554, 198.714,  55.198, 41,  0,   0.000,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:762, 58055573920674,  453.243,    2.000,  800,   2.417, 972.103, 270.029,   0.529, 198.772,  55.214, 42,  0,   0.000,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:870, 58055844552449,  453.351,    3.000,  800,   2.477, 972.372, 270.103,   0.597, 198.837,  55.232, 42,  0,   0.000,   0.433,   0.120,  25.000,  350,   0.000
11:37:09:979, 58056115805524,  453.460,    4.000,  800,   2.603, 972.655, 270.182,   0.637, 198.906,  55.252, 42,  0,   0.005,   0.434,   0.120,  25.000,  350,   0.000
11:37:10:088, 58056386877886,  453.569,    3.000,  800,   2.316, 972.907, 270.252,   0.515, 198.962,  55.267, 43,  0,   0.000,   0.434,   0.120,  25.000,  350,   0.000
11:37:10:196, 58056657565436,  453.677,    4.000,  800,   2.221, 973.148, 270.319,   0.500, 199.016,  55.282, 42,  0,   0.000,   0.434,   0.120,  25.000,  350,   0.000
